pcd_id,timebase,point_num,lidar_id,system_time_sec
4162,1765436512778818802,19968,192,1765436516.042659998
4163,1765436512878818409,20064,192,1765436516.153561115
4164,1765436513178775620,19968,192,1765436516.341008425
4165,1765436513378784834,19968,192,1765436516.501109838
4166,1765436513478873569,20064,192,1765436516.655944347
4167,1765436513678889061,19968,192,1765436517.112837791
4168,1765436513878698369,19968,192,1765436517.116378784
4169,1765436514078281754,19872,192,1765436517.117689848
4170,1765436514278990182,20064,192,1765436517.231068134
4171,1765436514379081991,19872,192,1765436517.467338085
4172,1765436514579006076,19968,192,1765436517.752116680
4173,1765436514778940050,20064,192,1765436517.886872292
4174,1765436514879071451,19968,192,1765436518.094471931
4175,1765436515178942180,20064,192,1765436518.236073971
4176,1765436515278979508,19968,192,1765436518.354537487
4177,1765436515479013832,20064,192,1765436518.607041836
4178,1765436515679027897,19968,192,1765436518.817800760
4179,1765436515879157442,19968,192,1765436519.575892687
4180,1765436516078836769,20064,192,1765436519.579442263
4181,1765436516278864445,20064,192,1765436519.582170486
4182,1765436516478913176,20064,192,1765436519.582848072
4183,1765436516579020966,19968,192,1765436519.905777454
4184,1765436516678947906,20064,192,1765436520.498971224
4185,1765436516879116691,19968,192,1765436520.502558947
4186,1765436516978924522,19584,192,1765436520.505143404
4187,1765436517178916253,19584,192,1765436520.716752529
4188,1765436517378845837,20064,192,1765436520.850723028
4189,1765436517679012672,19968,192,1765436521.562879562
4190,1765436517778929723,19968,192,1765436521.566640377
4191,1765436517979019453,19968,192,1765436521.906091928
4192,1765436518178817575,19968,192,1765436521.909491062
4193,1765436518278809551,20064,192,1765436521.911231279
4194,1765436518579038830,19968,192,1765436522.590904474
4195,1765436518779011931,19968,192,1765436522.594273090
4196,1765436518879118776,20064,192,1765436522.595496416
4197,1765436519078945268,20064,192,1765436522.596159458
4198,1765436519278944516,19968,192,1765436522.901827574
4199,1765436519378987733,19968,192,1765436523.019965887
4200,1765436519878899411,19968,192,1765436523.135431767
4201,1765436519979009201,20064,192,1765436523.260953426
4202,1765436520179138911,19968,192,1765436523.724101305
4203,1765436520378155632,20544,192,1765436523.727529049
4204,1765436520679009773,19968,192,1765436523.867765665
4205,1765436520778930398,19968,192,1765436524.288550615
4206,1765436520878901912,19968,192,1765436524.292114496
4207,1765436520978879647,20064,192,1765436524.433101416
4208,1765436521279042647,19968,192,1765436524.988410950
4209,1765436521378953013,19872,192,1765436525.192690372
4210,1765436521778201016,20064,192,1765436525.196245193
4211,1765436521979043089,19968,192,1765436525.197700024
4212,1765436522078945510,19968,192,1765436525.760659218
4213,1765436522378784901,19968,192,1765436525.764456749
4214,1765436522478761470,20064,192,1765436525.767091274
4215,1765436522778857284,20064,192,1765436525.955049276
4216,1765436522978868624,19968,192,1765436526.211477757
4217,1765436523078792619,20064,192,1765436526.384965181
4218,1765436523178970815,19968,192,1765436526.969606876
4219,1765436523378393790,19392,192,1765436526.972908974
4220,1765436523578707979,19968,192,1765436526.975050211
4221,1765436523779054148,19872,192,1765436527.196100712
4222,1765436523978715306,19968,192,1765436527.757794619
4223,1765436524178213651,20064,192,1765436527.761423826
4224,1765436524379105425,19968,192,1765436527.763128757
4225,1765436524479011661,19968,192,1765436527.900102854
4226,1765436524678961464,20064,192,1765436528.028778553
4227,1765436524779085678,19968,192,1765436528.250212669
4228,1765436525079085400,19968,192,1765436528.374345303
4229,1765436525278964518,19968,192,1765436528.591937304
4230,1765436525478852229,20064,192,1765436528.741351128
4231,1765436525579077312,20064,192,1765436528.855406523
4232,1765436525778909412,20064,192,1765436529.062344074
4233,1765436526178959312,19968,192,1765436529.252681971
4234,1765436526278936083,20064,192,1765436529.385621786
4235,1765436526478993403,19968,192,1765436530.070962429
4236,1765436526679094296,19968,192,1765436530.074584246
4237,1765436526779036253,19968,192,1765436530.076191425
4238,1765436527081709241,20160,192,1765436530.076814890
4239,1765436527278851017,20064,192,1765436530.378578663
4240,1765436527478875004,19968,192,1765436530.518125296
4241,1765436527578882423,20064,192,1765436530.740725279
4242,1765436527779075111,19968,192,1765436530.989067078
4243,1765436527979050005,19968,192,1765436531.145785093
4244,1765436528179052102,19872,192,1765436531.260950089
4245,1765436528278276418,20064,192,1765436531.471938133
4246,1765436528478759343,20064,192,1765436531.598028898
4247,1765436528678992808,19968,192,1765436531.734739304
4248,1765436528778843321,20064,192,1765436532.168611050
4249,1765436528978999398,19968,192,1765436532.772785425
4250,1765436529178956440,19968,192,1765436532.776435137
4251,1765436529278965007,20064,192,1765436532.779078722
4252,1765436529578969300,19968,192,1765436532.779745102
4253,1765436529678888201,20064,192,1765436532.780419350
4254,1765436529779070766,19968,192,1765436533.154464245
4255,1765436529878998334,19968,192,1765436533.302057743
4256,1765436530278778307,20064,192,1765436534.005713463
4257,1765436530479005123,20064,192,1765436534.009464741
4258,1765436530678226413,20064,192,1765436534.171629429
4259,1765436530879047908,19968,192,1765436534.418290138
4260,1765436531078913154,20064,192,1765436534.422114372
4261,1765436531179069089,19872,192,1765436535.058742762
4262,1765436531378914594,20064,192,1765436535.062028170
4263,1765436531479125492,19872,192,1765436535.529866219
4264,1765436531678966367,19968,192,1765436535.618242264
4265,1765436531778971378,20064,192,1765436535.621944904
4266,1765436531978835402,19872,192,1765436535.958255768
4267,1765436532179084162,19872,192,1765436536.049475908
4268,1765436532379016443,19872,192,1765436536.052772760
4269,1765436532579001446,19968,192,1765436536.175840139
4270,1765436532678828329,19968,192,1765436536.311286926
4271,1765436533078269323,20064,192,1765436536.520079851
4272,1765436533278116883,20160,192,1765436536.636932373
4273,1765436533478785971,19968,192,1765436536.841790676
4274,1765436533578403689,19968,192,1765436537.068865061
4275,1765436533678297738,19968,192,1765436537.225870609
4276,1765436533879053214,19968,192,1765436537.437541008
4277,1765436534278938035,20064,192,1765436537.655059814
4278,1765436534478148805,20064,192,1765436537.781103849
4279,1765436534579000492,20064,192,1765436538.007737875
4280,1765436534779024549,19968,192,1765436538.522740364
4281,1765436534879044041,19968,192,1765436538.526443481
4282,1765436535279120637,19968,192,1765436538.527593136
4283,1765436535379066370,19968,192,1765436538.661588192
4284,1765436535678901143,20064,192,1765436538.872740507
4285,1765436535779042467,19968,192,1765436539.017264605
4286,1765436536078991091,19968,192,1765436539.141878366
4287,1765436536279023444,19968,192,1765436539.292348623
4288,1765436536478794411,20064,192,1765436539.502842426
4289,1765436536579030455,19968,192,1765436539.640313387
4290,1765436536778898699,19488,192,1765436539.774057865
4291,1765436536979049940,19968,192,1765436539.918720007
4292,1765436537178830332,20064,192,1765436540.129891634
4293,1765436537379004573,19968,192,1765436540.248678446
4294,1765436537578765039,20064,192,1765436540.468006849
4295,1765436537678983214,19968,192,1765436540.604539156
4296,1765436537978892300,19968,192,1765436540.722649097
4297,1765436538078908124,20064,192,1765436540.944496393
4298,1765436538179081410,19968,192,1765436541.324785948
4299,1765436538378855580,20064,192,1765436541.328193903
4300,1765436538578945654,20064,192,1765436541.756272793
4301,1765436538779120708,19872,192,1765436541.759769678
4302,1765436538978916508,19968,192,1765436541.906575441
4303,1765436539078984850,20064,192,1765436542.052316666
4304,1765436539180867691,19968,192,1765436542.252349615
4305,1765436539478949351,19968,192,1765436542.643035412
4306,1765436539578908769,20064,192,1765436542.646485090
4307,1765436539679071054,19968,192,1765436542.775545835
4308,1765436539878368673,20064,192,1765436543.106523752
4309,1765436540078954871,19968,192,1765436543.110061646
4310,1765436540178863641,19968,192,1765436543.231268406
4311,1765436540378869308,19968,192,1765436543.770063877
4312,1765436540478876835,20064,192,1765436543.773359537
4313,1765436540678924909,19968,192,1765436543.776412249
4314,1765436540879066926,19968,192,1765436543.980677843
4315,1765436540979004362,19968,192,1765436544.111086369
4316,1765436541178280796,20064,192,1765436544.323668480
4317,1765436541478271027,20064,192,1765436544.864039660
4318,1765436541579034343,19968,192,1765436544.867413282
4319,1765436541878964964,19968,192,1765436544.868952274
4320,1765436541979055250,19968,192,1765436545.068128824
4321,1765436542178868510,19968,192,1765436545.181304693
4322,1765436542379069100,19968,192,1765436545.311941385
4323,1765436542479087646,19968,192,1765436545.524637699
4324,1765436542678863574,20064,192,1765436546.062104940
4325,1765436542878827852,19968,192,1765436546.065452576
4326,1765436542978946063,20064,192,1765436546.067664623
4327,1765436543178873230,19968,192,1765436546.186990499
4328,1765436543278319874,19968,192,1765436546.412015676
4329,1765436543478331484,19968,192,1765436548.054463625
4330,1765436543578312882,19968,192,1765436548.058061361
4331,1765436543878240613,20064,192,1765436548.060579300
4332,1765436544078851346,20064,192,1765436548.061217070
4333,1765436544278846919,20064,192,1765436548.061911583
4334,1765436544379054240,19968,192,1765436548.062577009
4335,1765436544578894944,20064,192,1765436548.063334465
4336,1765436544679016711,19968,192,1765436548.228952408
4337,1765436544978832553,20064,192,1765436548.377623081
4338,1765436545079041634,19968,192,1765436548.599566698
4339,1765436545279084002,19968,192,1765436548.745844841
4340,1765436545478891243,20064,192,1765436548.959655285
4341,1765436545678924964,20064,192,1765436549.572647333
4342,1765436545779037286,19968,192,1765436549.576628685
4343,1765436545879016331,20064,192,1765436550.087874889
4344,1765436546078892405,20064,192,1765436550.091816664
4345,1765436546379043613,19968,192,1765436550.092837095
4346,1765436546578892909,20064,192,1765436550.093462229
4347,1765436546679172026,19872,192,1765436550.416440248
4348,1765436546978947923,19968,192,1765436550.541343927
4349,1765436547178814885,20064,192,1765436550.746257067
4350,1765436547279033465,19968,192,1765436550.886598110
4351,1765436547779099412,19968,192,1765436551.094582319
4352,1765436547979199909,19872,192,1765436551.222316504
4353,1765436548178920576,19968,192,1765436552.132732391
4354,1765436548279253525,20064,192,1765436552.136529922
4355,1765436548478968266,19968,192,1765436552.137950897
4356,1765436548678879357,20064,192,1765436552.138612270
4357,1765436548878996334,19968,192,1765436552.589760303
4358,1765436549078257543,20064,192,1765436552.593543053
4359,1765436549279079402,19968,192,1765436552.710491419
4360,1765436549379052650,19872,192,1765436553.628084660
4361,1765436549579241312,19968,192,1765436553.631910563
4362,1765436549779097125,19968,192,1765436553.633062601
4363,1765436549978261483,20064,192,1765436553.633711576
4364,1765436550279029109,19968,192,1765436553.634431124
4365,1765436550478245799,20064,192,1765436553.845212221
4366,1765436550678842696,20064,192,1765436554.003969431
4367,1765436550779136053,19968,192,1765436554.230398655
4368,1765436550978820219,20064,192,1765436554.386671782
4369,1765436551179009325,19968,192,1765436554.514236212
4370,1765436551378280310,19968,192,1765436554.740949869
4371,1765436551478105857,20064,192,1765436554.895362377
4372,1765436551678274425,20064,192,1765436555.232080936
4373,1765436551978365872,20064,192,1765436555.235956669
4374,1765436552079128149,20064,192,1765436555.358074427
4375,1765436552278248932,19968,192,1765436555.475143909
4376,1765436552679077823,19968,192,1765436555.702412367
4377,1765436552779049275,19968,192,1765436555.823292494
4378,1765436552978173132,20064,192,1765436556.066078186
4379,1765436553078932242,20064,192,1765436556.195002556
4380,1765436553278200264,19872,192,1765436556.328198433
4381,1765436553578302413,20064,192,1765436556.580740690
4382,1765436553778282780,20064,192,1765436556.700102806
4383,1765436553978886861,19872,192,1765436556.916407108
4384,1765436554178885560,19872,192,1765436557.792230844
4385,1765436554278023150,20064,192,1765436557.796041727
4386,1765436554478950895,20064,192,1765436557.797652006
4387,1765436554679050981,19968,192,1765436557.798355103
4388,1765436554879048254,19968,192,1765436557.799234867
4389,1765436554979066706,19968,192,1765436558.081022501
4390,1765436555078966287,19968,192,1765436558.204192877
4391,1765436555279000097,19968,192,1765436558.416044474
4392,1765436555379203157,19968,192,1765436558.542334795
4393,1765436555678875755,20064,192,1765436558.678915024
4394,1765436555779025408,19968,192,1765436558.819634914
4395,1765436555978969348,19968,192,1765436559.369175434
4396,1765436556178971879,20064,192,1765436559.372545242
4397,1765436556279168180,19968,192,1765436559.374127388
4398,1765436556478075075,20832,192,1765436559.494094849
4399,1765436556578911295,20064,192,1765436559.702010155
4400,1765436556879012350,19968,192,1765436560.920108318
4401,1765436556979100337,19968,192,1765436560.924273968
4402,1765436557078314408,20064,192,1765436560.926712990
4403,1765436557179083258,19968,192,1765436560.927644491
4404,1765436557578905433,19968,192,1765436561.610493660
4405,1765436557678266354,20064,192,1765436561.614620209
4406,1765436557978065208,20160,192,1765436561.616930246
4407,1765436558179149487,19968,192,1765436561.617818832
4408,1765436558378971019,19968,192,1765436562.100458384
4409,1765436558478984970,20064,192,1765436562.103841305
4410,1765436558579187678,19968,192,1765436562.538413763
4411,1765436558779024229,19968,192,1765436562.625266075
4412,1765436558878919384,20064,192,1765436562.626276016
4413,1765436559078965655,19968,192,1765436563.075850248
4414,1765436559178934791,19968,192,1765436563.080268145
4415,1765436559379254003,19968,192,1765436563.081950188
4416,1765436559679002746,20064,192,1765436563.194885969
4417,1765436559779131769,19776,192,1765436563.324859381
4418,1765436559978980801,19968,192,1765436563.555591583
4419,1765436560178229747,19872,192,1765436563.714683294
4420,1765436560379146564,19968,192,1765436563.942778587
4421,1765436560878888651,20064,192,1765436564.070997238
4422,1765436560979119543,19968,192,1765436564.187021732
4423,1765436561178374118,20064,192,1765436564.415665388
4424,1765436561279160375,19968,192,1765436564.546011686
4425,1765436561478357061,19968,192,1765436564.738688469
4426,1765436561679061158,19968,192,1765436565.294290066
4427,1765436561879015058,19968,192,1765436565.298521996
4428,1765436561978164999,19968,192,1765436565.299406528
4429,1765436562279033839,20064,192,1765436565.413161516
4430,1765436562379224583,19872,192,1765436565.613794804
4431,1765436562678350443,19968,192,1765436565.814388752
4432,1765436562779061996,19968,192,1765436566.001205921
4433,1765436563174124719,21024,192,1765436566.226236582
4434,1765436563279264576,19776,192,1765436566.738409281
4435,1765436563479016441,19968,192,1765436566.742984772
4436,1765436563678285349,19968,192,1765436566.745151997
4437,1765436563878369933,19968,192,1765436566.859047651
4438,1765436563978320753,20064,192,1765436567.079988003
4439,1765436564078442609,19968,192,1765436567.233504295
4440,1765436564378920230,20064,192,1765436567.452448606
4441,1765436564479120974,19872,192,1765436567.575708628
4442,1765436564678956579,20064,192,1765436567.791055918
4443,1765436564779160322,19968,192,1765436568.112010241
4444,1765436564979027686,19968,192,1765436568.493297100
4445,1765436565179009196,19968,192,1765436568.497672796
4446,1765436565379059613,19968,192,1765436569.108827829
4447,1765436565579138548,19968,192,1765436569.449357510
4448,1765436565778904745,20064,192,1765436569.453260660
4449,1765436565879082822,19968,192,1765436569.454323292
4450,1765436566178964542,19392,192,1765436569.455175161
4451,1765436566277903299,20736,192,1765436569.456066370
4452,1765436566478922686,20064,192,1765436569.662549734
4453,1765436566579065245,19968,192,1765436569.879265070
4454,1765436566779014607,19968,192,1765436570.079167604
4455,1765436566978224625,19968,192,1765436570.202209234
4456,1765436567178914609,19968,192,1765436570.423991442
4457,1765436567378980395,19968,192,1765436570.551000834
4458,1765436567479026492,19968,192,1765436571.284754038
4459,1765436567678974612,20064,192,1765436571.289080143
4460,1765436567878278500,20064,192,1765436571.290362358
4461,1765436567979104477,19872,192,1765436571.291240692
4462,1765436568178315050,20064,192,1765436571.540952682
4463,1765436568378967348,20064,192,1765436571.660437346
4464,1765436568578150625,20064,192,1765436571.873730898
4465,1765436568778936292,20064,192,1765436572.005608797
4466,1765436568978920968,19968,192,1765436572.142583609
4467,1765436569179076363,19872,192,1765436572.706831932
4468,1765436569278204562,20064,192,1765436572.711175919
4469,1765436569579218435,19872,192,1765436573.293992758
4470,1765436569779000945,19968,192,1765436574.162671566
4471,1765436569979061694,19968,192,1765436574.166037321
4472,1765436570079065717,19968,192,1765436574.168392897
4473,1765436570378301460,20064,192,1765436574.169088602
4474,1765436570478421314,20064,192,1765436574.169806957
4475,1765436570679084093,19968,192,1765436574.170448780
4476,1765436570878329369,19968,192,1765436574.171139002
4477,1765436571078931426,19968,192,1765436574.304287434
4478,1765436571178980966,19968,192,1765436574.528739214
4479,1765436571479135828,19968,192,1765436574.663539410
4480,1765436571579143499,19968,192,1765436574.796773672
4481,1765436571779163803,19968,192,1765436574.928932667
4482,1765436571979057293,19968,192,1765436575.067839384
4483,1765436572079259054,19968,192,1765436575.184288740
4484,1765436572278445570,19968,192,1765436575.316919804
4485,1765436572378364093,20064,192,1765436575.437366009
4486,1765436572579095297,19968,192,1765436575.646996975
4487,1765436572778247314,20064,192,1765436576.172629356
4488,1765436572978356357,20064,192,1765436576.176439285
4489,1765436573178377586,19968,192,1765436576.491832972
4490,1765436573378276428,20160,192,1765436576.495669365
4491,1765436573579215517,19872,192,1765436577.271698475
4492,1765436573678276235,19968,192,1765436577.275450468
4493,1765436574078281323,20064,192,1765436577.405072451
4494,1765436574178324956,20064,192,1765436577.408372879
4495,1765436574478901534,19968,192,1765436577.411032677
4496,1765436574579040869,19968,192,1765436578.233408928
4497,1765436574678262233,20064,192,1765436578.237093925
4498,1765436574878960528,20064,192,1765436578.238788366
4499,1765436574979219510,19968,192,1765436578.239418030
4500,1765436575079119700,19968,192,1765436578.542186022
4501,1765436575179231091,19968,192,1765436578.682380915
4502,1765436575379049192,19968,192,1765436578.933942556
4503,1765436575578945366,19968,192,1765436579.061218262
4504,1765436575679089738,20064,192,1765436579.272744656
4505,1765436575879001968,20064,192,1765436579.411566257
4506,1765436575979124007,19872,192,1765436579.957260609
4507,1765436576178270504,19968,192,1765436579.960737467
4508,1765436576378273510,20064,192,1765436579.963409185
4509,1765436576679060363,19968,192,1765436580.077445984
4510,1765436576779152346,19968,192,1765436580.526197195
4511,1765436577079020949,20064,192,1765436580.529936552
4512,1765436577179265227,19872,192,1765436581.088747263
4513,1765436577578965724,20064,192,1765436581.092491627
4514,1765436577779027729,19968,192,1765436581.507065296
4515,1765436577978364075,19968,192,1765436581.510424852
4516,1765436578078454022,19968,192,1765436581.512494564
4517,1765436578479108211,19968,192,1765436581.638725042
4518,1765436578579065640,19968,192,1765436581.860375643
4519,1765436578879028334,19968,192,1765436582.020092487
4520,1765436578979007596,19968,192,1765436582.135825872
4521,1765436579183321091,19968,192,1765436582.341996431
4522,1765436579379115309,19968,192,1765436582.906380653
4523,1765436579479065923,19968,192,1765436582.910202265
4524,1765436579679103206,19968,192,1765436582.912008524
4525,1765436579779237448,19968,192,1765436583.109925032
4526,1765436579978251834,20064,192,1765436583.259483337
4527,1765436580279093869,19968,192,1765436583.481021404
4528,1765436580379145538,19968,192,1765436583.637097120
4529,1765436580578227034,19968,192,1765436583.750658512
4530,1765436580777751859,20160,192,1765436583.968054056
4531,1765436580978984609,19968,192,1765436584.111818075
4532,1765436581278978894,19968,192,1765436584.241754055
4533,1765436581378278978,19968,192,1765436584.473896265
4534,1765436581579046289,20064,192,1765436584.589596510
4535,1765436581778961350,19872,192,1765436584.716699362
4536,1765436581978293658,20064,192,1765436584.922440290
4537,1765436582079186891,19968,192,1765436585.053412199
4538,1765436582279203877,19872,192,1765436585.568533659
4539,1765436582378265463,20064,192,1765436585.571860075
4540,1765436582578282152,20064,192,1765436585.573621273
4541,1765436582779094222,19968,192,1765436585.696284533
4542,1765436583078373921,19968,192,1765436585.933867931
4543,1765436583178265850,19968,192,1765436586.140880823
4544,1765436583378229965,19968,192,1765436586.385560989
4545,1765436583578559669,20064,192,1765436586.582748175
4546,1765436583679053314,20064,192,1765436586.740115881
4547,1765436583879022577,19968,192,1765436586.887997150
4548,1765436583978453363,19872,192,1765436587.572888613
4549,1765436584178542644,19968,192,1765436587.576669931
4550,1765436584378292872,19968,192,1765436587.578768492
4551,1765436584478229282,19968,192,1765436588.075085402
4552,1765436584679069832,19968,192,1765436588.078599930
4553,1765436584878318492,19968,192,1765436588.515953302
4554,1765436584978179347,20064,192,1765436588.519781351
4555,1765436585079109764,19968,192,1765436588.666029453
4556,1765436585279109471,19872,192,1765436589.232097387
4557,1765436585479089882,19968,192,1765436589.235956907
4558,1765436585678267413,20064,192,1765436589.238450766
4559,1765436585878254768,20064,192,1765436589.449007511
4560,1765436586078272586,19968,192,1765436589.572411537
4561,1765436586279004303,19968,192,1765436590.183075905
4562,1765436586479017991,19968,192,1765436590.186322451
4563,1765436586679070030,19968,192,1765436590.188886166
4564,1765436586779079790,19968,192,1765436591.313446999
4565,1765436587078322099,19968,192,1765436591.394399881
4566,1765436587278399045,19968,192,1765436591.395251036
4567,1765436587378308714,19968,192,1765436591.396022797
4568,1765436587678313255,20064,192,1765436591.396707773
4569,1765436587779118247,19872,192,1765436591.397322893
4570,1765436587878171481,20064,192,1765436591.616147995
4571,1765436588378273727,20064,192,1765436591.747728109
4572,1765436588578244211,20064,192,1765436592.140115738
4573,1765436588778176269,20160,192,1765436592.270028114
4574,1765436588979911882,20352,192,1765436592.404840469
4575,1765436589079127243,19968,192,1765436592.627462149
4576,1765436589379012710,19968,192,1765436592.816013813
4577,1765436589478272182,19968,192,1765436592.947808743
4578,1765436589578213091,19968,192,1765436593.513383389
4579,1765436589879097177,19968,192,1765436593.517202854
4580,1765436590078399761,19968,192,1765436593.519002914
4581,1765436590278239875,20064,192,1765436593.736577272
4582,1765436590479156996,19968,192,1765436593.867137194
4583,1765436590678283581,19968,192,1765436594.086066961
4584,1765436590878973649,19968,192,1765436594.211373091
4585,1765436590978311120,19968,192,1765436594.429461718
4586,1765436591179085947,19968,192,1765436594.684105158
4587,1765436591578325105,19968,192,1765436594.836784124
4588,1765436591678329050,20064,192,1765436594.984429121
4589,1765436592078436255,20064,192,1765436595.199182987
4590,1765436592178314535,20064,192,1765436595.320446968
4591,1765436592279243358,20064,192,1765436595.534586191
4592,1765436592578315222,19968,192,1765436595.667407990
4593,1765436592778380741,19968,192,1765436595.806852579
4594,1765436592878274038,20064,192,1765436596.016356945
4595,1765436593078405186,19968,192,1765436596.137528896
4596,1765436593278283762,20064,192,1765436596.354096174
4597,1765436593378373280,19968,192,1765436596.558372259
4598,1765436593678357040,19872,192,1765436597.292739391
4599,1765436593778333763,20064,192,1765436597.296186924
4600,1765436593978307560,19968,192,1765436597.748730421
4601,1765436594178290023,19968,192,1765436598.174546719
4602,1765436594378329227,19968,192,1765436598.177994967
4603,1765436594578212562,20160,192,1765436598.180042505
4604,1765436594778152970,20064,192,1765436598.180719614
4605,1765436594878250451,20064,192,1765436598.181522846
4606,1765436595175459629,20640,192,1765436598.516792536
4607,1765436595279159478,19968,192,1765436598.653071880
4608,1765436595479078349,19968,192,1765436598.877085447
4609,1765436595578359357,19968,192,1765436599.430069447
4610,1765436595678235506,20064,192,1765436599.433440924
4611,1765436595979010424,20064,192,1765436599.435312033
4612,1765436596079217588,19968,192,1765436600.860893726
4613,1765436596278276468,19968,192,1765436600.864355803
4614,1765436596478376355,20064,192,1765436600.866981745
4615,1765436596678360263,19968,192,1765436600.867637157
4616,1765436596879106828,19968,192,1765436601.045128822
4617,1765436596978271559,19968,192,1765436601.048611879
4618,1765436597179055254,19968,192,1765436601.050424099
4619,1765436597479072438,19968,192,1765436601.164041996
4620,1765436597578352260,19968,192,1765436601.280021429
4621,1765436597978266926,19968,192,1765436601.486287594
4622,1765436598078283814,20064,192,1765436601.634352446
4623,1765436598478376200,19968,192,1765436601.862239122
4624,1765436598578388662,19968,192,1765436601.987596035
4625,1765436598779252874,19872,192,1765436602.122541428
4626,1765436598978319272,20064,192,1765436602.358022690
4627,1765436599178236994,19968,192,1765436603.045657158
4628,1765436599278238438,20064,192,1765436603.049119949
4629,1765436599578440785,19968,192,1765436603.051722050
4630,1765436599778251138,19968,192,1765436603.262234926
4631,1765436599978376135,20064,192,1765436603.429104567
4632,1765436600178221746,20064,192,1765436603.645524502
4633,1765436600278405966,19968,192,1765436604.125641108
4634,1765436600679140751,19968,192,1765436604.129098654
4635,1765436600780256664,19968,192,1765436604.131262064
4636,1765436601079053915,19968,192,1765436604.266988516
4637,1765436601178315663,19968,192,1765436604.514199495
4638,1765436601378853081,21024,192,1765436604.630666971
4639,1765436601579169816,19872,192,1765436605.631136179
4640,1765436601778220380,20064,192,1765436605.634529829
4641,1765436601878371970,20064,192,1765436605.635684490
4642,1765436602079278958,19872,192,1765436605.636327982
4643,1765436602278243393,19872,192,1765436605.637047052
4644,1765436602579163805,19968,192,1765436605.637703657
4645,1765436602778364052,20064,192,1765436606.066831827
4646,1765436602878463698,19968,192,1765436606.232168436
4647,1765436603178219716,20064,192,1765436606.456382990
4648,1765436603278441101,19968,192,1765436606.579072714
4649,1765436603578374023,19968,192,1765436606.705450773
4650,1765436603678449484,19968,192,1765436606.917059898
4651,1765436603878310465,20064,192,1765436607.034668684
4652,1765436603978321722,19968,192,1765436607.259654045
4653,1765436604179081452,19968,192,1765436607.390465260
4654,1765436604378326420,19968,192,1765436607.605522633
4655,1765436604578340843,19968,192,1765436607.726144791
4656,1765436604779089684,19968,192,1765436607.934168577
4657,1765436604879116441,19968,192,1765436608.055653572
4658,1765436604978412040,19968,192,1765436608.197272062
4659,1765436605278309055,20064,192,1765436608.815982819
4660,1765436605379234432,19968,192,1765436608.890468359
4661,1765436605579229540,19968,192,1765436608.891410351
4662,1765436605978309821,20064,192,1765436608.892307520
4663,1765436606178499852,19968,192,1765436609.095646858
4664,1765436606378360832,19968,192,1765436609.276605368
4665,1765436606478306738,20064,192,1765436609.423855782
4666,1765436606678272216,19968,192,1765436609.641546726
4667,1765436606878372434,19968,192,1765436610.190546989
4668,1765436606978279285,20064,192,1765436610.194005728
4669,1765436607178344021,19968,192,1765436610.196915388
4670,1765436607278282131,19968,192,1765436610.397360086
4671,1765436607579062116,19872,192,1765436610.902782202
4672,1765436607678282882,20064,192,1765436610.906849861
4673,1765436607878302712,20064,192,1765436610.908318520
4674,1765436607979179904,19776,192,1765436612.085758209
4675,1765436608077455902,20160,192,1765436612.089206457
4676,1765436608278436072,20064,192,1765436612.091989040
4677,1765436608379319134,19968,192,1765436612.092768431
4678,1765436608479264429,19872,192,1765436612.093428373
4679,1765436608679277925,19968,192,1765436612.094109535
4680,1765436608978332966,19968,192,1765436612.918033123
4681,1765436609178499349,20160,192,1765436612.921572208
4682,1765436609379174244,19872,192,1765436612.923551798
4683,1765436609578289879,20064,192,1765436612.924288988
4684,1765436609679237366,19968,192,1765436613.673128128
4685,1765436609878330631,19968,192,1765436613.676962614
4686,1765436610078359848,20064,192,1765436613.678330898
4687,1765436610279225815,19968,192,1765436613.886165142
4688,1765436610478357505,19968,192,1765436614.031408787
4689,1765436610678259927,20064,192,1765436614.255581379
4690,1765436610778301980,20064,192,1765436614.375478268
4691,1765436611078380712,19776,192,1765436614.944905519
4692,1765436611278457428,19968,192,1765436614.948469162
4693,1765436611378400556,19872,192,1765436615.650911808
4694,1765436611678396400,20064,192,1765436615.654603720
4695,1765436611779287314,19968,192,1765436615.655993462
4696,1765436611879186201,19968,192,1765436616.036394596
4697,1765436612179133694,20064,192,1765436616.039858580
4698,1765436612279310430,19872,192,1765436616.712569237
4699,1765436612578274063,20064,192,1765436616.715967894
4700,1765436612779127974,19968,192,1765436616.718161821
4701,1765436613178332656,20064,192,1765436616.718867302
4702,1765436613378289762,19968,192,1765436616.829060555
4703,1765436613478295907,20064,192,1765436617.000243902
4704,1765436613778358565,20064,192,1765436617.439749718
4705,1765436613979758488,19872,192,1765436617.583539724
4706,1765436614178367090,20064,192,1765436617.713638306
4707,1765436614279208892,19968,192,1765436617.925221443
4708,1765436614478465061,19968,192,1765436618.065484524
4709,1765436614679201028,19968,192,1765436618.233405590
4710,1765436614778419571,19968,192,1765436618.471556664
4711,1765436614978340918,20064,192,1765436618.598902225
4712,1765436615178353707,19968,192,1765436619.417423964
4713,1765436615378477737,20064,192,1765436619.421215296
4714,1765436615579091372,19968,192,1765436619.422417641
4715,1765436615678363136,20064,192,1765436619.423106194
4716,1765436616278340172,20064,192,1765436619.658868074
4717,1765436616478428775,19968,192,1765436619.777554989
4718,1765436616679136520,19968,192,1765436619.908992529
4719,1765436616778399136,20064,192,1765436620.050372839
